"Date Opened","Time Opened","Opening Price","Legs","Premium","Closing Price","Date Closed","Time Closed","Days in Trade","Avg. Closing Cost","Reason For Close","P/L","P/L %","No. of Contracts","Funds at Close","Margin Req.","Underlying","Strategy","Opening Commissions + Fees","Closing Commissions + Fees","Opening Short/Long Ratio","Closing Short/Long Ratio","Opening VIX","Closing VIX","Gap","Movement","Max Profit","Max Loss"
"2022-11-30","10:41:00",3949.5,"6 Dec 14 3955 C STO 72.65 | 3 Dec 14 3915 C BTO 95.55 | 3 Dec 14 3995 C BTO 52.85",-320,4034.31,"2022-11-30","14:22:00",0,-435,"Profit Target",315,32.8125,3,115740,960,"SPX","*SPX Butterfly--14DTE--50 Delta & -40/40--v2.2",15,15,0.979,0.978,22.13,20.31,-0.45,-7.68,62.5,-32.81
"2022-11-29","10:41:00",3973.41,"4 Dec 13 3980 C STO 63.10 | 2 Dec 13 3940 C BTO 86.50 | 2 Dec 13 4020 C BTO 43.45",-385,3930.06,"2022-12-07","10:11:00",8,-520,"Profit Target",250,32.467532467532465,2,116490,770,"SPX","*SPX Butterfly--14DTE--50 Delta & -40/40--v2.2",10,10,0.971,0.91,21.89,22.87,0.25,9.22,74.03,-58.44
"2022-11-28","10:41:00",3999.36,"4 Dec 12 4005 C STO 53.45 | 2 Dec 12 3965 C BTO 77.75 | 2 Dec 12 4045 C BTO 33.75",-470,4000.34,"2022-11-30","13:59:00",2,-635,"Profit Target",310,32.97872340425532,2,115425,940,"SPX","*SPX Butterfly--14DTE--50 Delta & -40/40--v2.2",10,10,0.959,0.935,21.82,21.04,-20.76,-6,44.68,-6.38
"2022-11-25","10:41:00",4030.01,"4 Dec 9 4035 C STO 50.25 | 2 Dec 9 3995 C BTO 74.50 | 2 Dec 9 4075 C BTO 31.05",-515,4050.99,"2022-12-02","13:38:00",7,-700,"Profit Target",350,33.980582524271846,2,116240,1030,"SPX","*SPX Butterfly--14DTE--50 Delta & -40/40--v2.2",10,10,0.952,0.923,20.59,19.65,-3.92,6.67,40.78,-32.04
"2022-11-23","10:41:00",4026.71,"4 Dec 7 4030 C STO 52.65 | 2 Dec 7 3990 C BTO 76.70 | 2 Dec 7 4070 C BTO 33.35",-485,3979.95,"2022-11-30","13:46:00",7,-655,"Profit Target",320,32.98969072164948,2,115115,970,"SPX","*SPX Butterfly--14DTE--50 Delta & -40/40--v2.2",10,10,0.957,0.862,21.03,21.51,-3.28,26.41,43.3,-18.56
"2022-11-22","10:41:00",3971,"4 Dec 6 3975 C STO 55.20 | 2 Dec 6 3935 C BTO 78.70 | 2 Dec 6 4015 C BTO 36.30",-470,4033.52,"2022-12-02","09:32:00",10,-555,"Below Delta",150,15.957446808510639,2,115890,940,"SPX","*SPX Butterfly--14DTE--50 Delta & -40/40--v2.2",10,10,0.96,0.959,21.97,20.22,15.57,5.49,29.79,-69.15
"2022-11-21","10:41:00",3942.51,"4 Dec 5 3950 C STO 57.25 | 2 Dec 5 3910 C BTO 80.15 | 2 Dec 5 3990 C BTO 38.55",-430,3964.47,"2022-11-28","14:23:00",7,-585,"Profit Target",290,33.72093023255814,2,114795,860,"SPX","*SPX Butterfly--14DTE--50 Delta & -40/40--v2.2",10,10,0.965,0.941,23.25,22.21,-9.11,-13.72,45.35,-36.05
"2022-11-18","10:41:00",3958.61,"4 Dec 2 3965 C STO 59.90 | 2 Dec 2 3925 C BTO 82.80 | 2 Dec 2 4005 C BTO 41.05",-415,3990.87,"2022-11-28","11:20:00",10,-565,"Profit Target",280,33.734939759036145,2,114505,830,"SPX","*SPX Butterfly--14DTE--50 Delta & -40/40--v2.2",10,10,0.967,0.948,23.5,21.87,19.83,-7.78,42.17,-20.48
"2022-11-17","10:41:00",3921.89,"4 Dec 1 3925 C STO 61.60 | 2 Dec 1 3885 C BTO 84.75 | 2 Dec 1 3965 C BTO 42.50",-415,3995.81,"2022-11-28","10:48:00",11,-450,"Below Delta",50,6.024096385542169,2,114225,830,"SPX","*SPX Butterfly--14DTE--50 Delta & -40/40--v2.2",10,10,0.968,0.971,24.47,21.81,-39.53,2.63,34.94,-50.6
"2022-11-16","10:41:00",3969.34,"4 Nov 30 3975 C STO 58.50 | 2 Nov 30 3935 C BTO 81.85 | 2 Nov 30 4015 C BTO 39.40",-435,3957.09,"2022-11-21","14:18:00",5,-590,"Profit Target",290,33.33333333333333,2,114175,870,"SPX","*SPX Butterfly--14DTE--50 Delta & -40/40--v2.2",10,10,0.965,0.919,24.13,22.59,-14.91,-7.48,42.53,-14.94
"2022-11-15","10:41:00",4017.04,"4 Nov 29 4025 C STO 57.25 | 2 Nov 29 3985 C BTO 80.30 | 2 Nov 29 4065 C BTO 38.60",-450,3955.95,"2022-11-18","12:00:00",3,-610,"Profit Target",300,33.33333333333333,2,113885,900,"SPX","*SPX Butterfly--14DTE--50 Delta & -40/40--v2.2",10,10,0.963,0.841,23.63,23.52,49.16,10.63,60,-16.67
"2022-11-11","10:41:00",3971.79,"4 Nov 25 3975 C STO 63.50 | 2 Nov 25 3935 C BTO 86.25 | 2 Nov 25 4015 C BTO 44.70",-405,3969.54,"2022-11-15","13:32:00",4,-550,"Profit Target",270,33.33333333333333,2,114365,810,"SPX","*SPX Butterfly--14DTE--50 Delta & -40/40--v2.2",10,10,0.97,0.947,22.98,24.85,7.35,8.07,51.85,-33.33
"2022-11-09","10:41:00",3793.78,"6 Nov 23 3800 C STO 73.95 | 3 Nov 23 3760 C BTO 95.85 | 3 Nov 23 3840 C BTO 55.25",-330,3905.83,"2022-11-10","11:05:00",1,-450,"Profit Target",330,33.33333333333333,3,113795,990,"SPX","*SPX Butterfly--14DTE--50 Delta & -40/40--v2.2",15,15,0.979,0.982,25.48,23.02,-17.17,-17.16,51.52,-31.82
"2022-11-08","10:41:00",3835.38,"6 Nov 22 3840 C STO 71.70 | 3 Nov 22 3800 C BTO 93.75 | 3 Nov 22 3880 C BTO 52.90",-335,3866.96,"2022-11-10","09:42:00",2,-455,"Profit Target",330,32.83582089552239,3,113465,1005,"SPX","*SPX Butterfly--14DTE--50 Delta & -40/40--v2.2",15,15,0.978,0.97,24.28,23.85,10.22,18.36,47.76,-37.31
"2022-11-07","10:41:00",3773.21,"6 Nov 21 3780 C STO 73.15 | 3 Nov 21 3740 C BTO 94.75 | 3 Nov 21 3820 C BTO 54.80",-335,3934.52,"2022-11-17","11:59:00",10,-85,"Below Delta",-780,-77.61194029850746,3,113585,1005,"SPX","*SPX Butterfly--14DTE--50 Delta & -40/40--v2.2",15,15,0.978,0.996,25.1,24.28,10.16,-7.5,25.37,-100
"2022-11-04","10:41:00",3789.99,"6 Nov 18 3795 C STO 73.30 | 3 Nov 18 3755 C BTO 95.30 | 3 Nov 18 3835 C BTO 54.55",-335,3828.05,"2022-11-08","13:39:00",4,-455,"Profit Target",330,32.83582089552239,3,113135,1005,"SPX","*SPX Butterfly--14DTE--50 Delta & -40/40--v2.2",15,15,0.978,0.972,24.06,24.81,47.09,23.01,47.76,-35.82
"2022-11-03","10:41:00",3726.46,"6 Nov 17 3735 C STO 76.50 | 3 Nov 17 3695 C BTO 97.85 | 3 Nov 17 3775 C BTO 58.15",-310,3905.83,"2022-11-10","11:05:00",7,-420,"Profit Target",300,32.25806451612903,3,114095,930,"SPX","*SPX Butterfly--14DTE--50 Delta & -40/40--v2.2",15,15,0.981,0.985,26.21,23.02,-26.44,-6.79,72.58,-64.52
"2022-11-02","10:41:00",3834.44,"6 Nov 16 3840 C STO 83.50 | 3 Nov 16 3800 C BTO 105.15 | 3 Nov 16 3880 C BTO 64.65",-290,3880.1,"2022-11-02","14:04:00",0,-395,"Profit Target",285,32.758620689655174,3,112505,870,"SPX","*SPX Butterfly--14DTE--50 Delta & -40/40--v2.2",15,15,0.984,0.98,26.33,25.6,-3.2,-18.46,44.83,-8.62
"2022-11-01","10:41:00",3858.78,"6 Nov 15 3865 C STO 82.65 | 3 Nov 15 3825 C BTO 104.70 | 3 Nov 15 3905 C BTO 63.60",-310,3852.26,"2022-11-02","14:40:00",1,-420,"Profit Target",300,32.25806451612903,3,112805,930,"SPX","*SPX Butterfly--14DTE--50 Delta & -40/40--v2.2",15,15,0.982,0.931,26.13,25.8,29.81,-43.01,253.23,-45.16
"2022-10-31","10:41:00",3868.03,"6 Nov 14 3875 C STO 82.80 | 3 Nov 14 3835 C BTO 104.45 | 3 Nov 14 3915 C BTO 64.05",-300,3880.5,"2022-11-01","10:01:00",1,-405,"Profit Target",285,31.666666666666664,3,111950,900,"SPX","*SPX Butterfly--14DTE--50 Delta & -40/40--v2.2",15,15,0.983,0.974,26.61,26.14,-19.21,-13.82,53.33,-16.67
"2022-10-28","10:41:00",3852.44,"6 Nov 11 3860 C STO 84.65 | 3 Nov 11 3820 C BTO 106.45 | 3 Nov 11 3900 C BTO 65.55",-280,3880.5,"2022-11-01","10:01:00",4,-380,"Profit Target",270,32.142857142857146,3,112220,840,"SPX","*SPX Butterfly--14DTE--50 Delta & -40/40--v2.2",15,15,0.984,0.978,26.61,26.14,0.96,44.18,44.64,-58.93
"2022-10-26","10:41:00",3862.33,"6 Nov 9 3870 C STO 83.70 | 3 Nov 9 3830 C BTO 105.35 | 3 Nov 9 3910 C BTO 64.85",-290,3906.44,"2022-11-01","09:45:00",6,-395,"Profit Target",285,32.758620689655174,3,111665,870,"SPX","*SPX Butterfly--14DTE--50 Delta & -40/40--v2.2",15,15,0.984,0.976,27.63,25.71,-33.14,36.36,46.55,-25.86
"2022-10-25","10:41:00",3831.69,"6 Nov 8 3840 C STO 84.00 | 3 Nov 8 3800 C BTO 105.75 | 3 Nov 8 3880 C BTO 65.40",-325,3879.84,"2022-10-31","12:29:00",6,-440,"Profit Target",315,32.30769230769231,3,111380,975,"SPX","*SPX Butterfly--14DTE--50 Delta & -40/40--v2.2",15,15,0.982,0.972,29.33,26.26,2.1,32.25,53.85,-49.23
"2022-10-24","10:41:00",3770.68,"6 Nov 7 3780 C STO 84.50 | 3 Nov 7 3740 C BTO 106.20 | 3 Nov 7 3820 C BTO 65.75",-305,3828.82,"2022-10-26","09:45:00",2,-415,"Profit Target",300,32.78688524590164,3,111065,915,"SPX","*SPX Butterfly--14DTE--50 Delta & -40/40--v2.2",15,15,0.983,0.977,30.48,28.13,9.26,8.67,65.57,-59.02
"2022-10-21","10:41:00",3682.67,"6 Nov 4 3690 C STO 80.35 | 3 Nov 4 3650 C BTO 102.60 | 3 Nov 4 3730 C BTO 61.00",-300,3839.57,"2022-10-25","11:12:00",4,-405,"Profit Target",285,31.666666666666664,3,110765,900,"SPX","*SPX Butterfly--14DTE--50 Delta & -40/40--v2.2",15,15,0.982,0.978,29.71,29.22,-8.68,25.57,165,-65
"2022-10-20","10:41:00",3721.29,"6 Nov 3 3730 C STO 79.45 | 3 Nov 3 3690 C BTO 101.75 | 3 Nov 3 3770 C BTO 60.25",-320,3839.57,"2022-10-25","11:12:00",5,-435,"Profit Target",315,32.8125,3,110480,960,"SPX","*SPX Butterfly--14DTE--50 Delta & -40/40--v2.2",15,15,0.981,0.971,30.23,29.22,-6.11,32.24,159.38,-64.06
"2022-10-19","10:41:00",3719.18,"6 Nov 2 3730 C STO 80.20 | 3 Nov 2 3690 C BTO 102.10 | 3 Nov 2 3770 C BTO 61.25",-305,3747.08,"2022-10-24","10:26:00",5,-415,"Profit Target",300,32.78688524590164,3,110165,915,"SPX","*SPX Butterfly--14DTE--50 Delta & -40/40--v2.2",15,15,0.982,0.974,31.03,30.65,-16.87,16.07,45.9,-98.36
"2022-10-18","10:41:00",3724.77,"6 Nov 1 3735 C STO 77.40 | 3 Nov 1 3695 C BTO 99.55 | 3 Nov 1 3775 C BTO 58.35",-320,3730.97,"2022-10-18","14:00:00",0,-435,"Profit Target",315,32.8125,3,109565,960,"SPX","*SPX Butterfly--14DTE--50 Delta & -40/40--v2.2",15,15,0.98,0.97,31.13,30.73,68.31,-21.49,53.12,-23.44
"2022-10-17","10:41:00",3679.11,"6 Oct 31 3690 C STO 74.70 | 3 Oct 31 3650 C BTO 96.70 | 3 Oct 31 3730 C BTO 55.85",-325,3683.48,"2022-10-17","12:34:00",0,-440,"Profit Target",315,32.30769230769231,3,109250,975,"SPX","*SPX Butterfly--14DTE--50 Delta & -40/40--v2.2",15,15,0.979,0.967,30.91,30.79,55.58,40.46,58.46,-9.23
"2022-10-14","10:41:00",3633.58,"6 Oct 28 3645 C STO 82.40 | 3 Oct 28 3605 C BTO 103.95 | 3 Oct 28 3685 C BTO 63.80",-305,3706.86,"2022-10-20","09:53:00",6,-415,"Profit Target",300,32.78688524590164,3,109865,915,"SPX","*SPX Butterfly--14DTE--50 Delta & -40/40--v2.2",15,15,0.982,0.978,32.46,30.34,20.5,-56.83,47.54,-47.54
"2022-10-13","10:41:00",3538.38,"6 Oct 27 3550 C STO 77.60 | 3 Oct 27 3510 C BTO 99.90 | 3 Oct 27 3590 C BTO 58.25",-305,3630.6,"2022-10-13","11:21:00",0,-415,"Profit Target",300,32.78688524590164,3,108155,915,"SPX","*SPX Butterfly--14DTE--50 Delta & -40/40--v2.2",15,15,0.981,0.983,33.14,32.66,-56.66,18.01,55.74,-45.9
"2022-10-12","10:41:00",3589.22,"6 Oct 26 3600 C STO 85.05 | 3 Oct 26 3560 C BTO 106.90 | 3 Oct 26 3640 C BTO 66.00",-290,3647.77,"2022-10-13","11:43:00",1,-395,"Profit Target",285,32.758620689655174,3,109040,870,"SPX","*SPX Butterfly--14DTE--50 Delta & -40/40--v2.2",15,15,0.984,0.979,33.92,31.84,1.99,-1.61,60.34,-36.21
"2022-10-11","10:41:00",3594.15,"6 Oct 25 3605 C STO 80.15 | 3 Oct 25 3565 C BTO 102.40 | 3 Oct 25 3645 C BTO 60.95",-315,3614.81,"2022-10-13","11:34:00",2,-430,"Profit Target",315,33.33333333333333,3,108470,945,"SPX","*SPX Butterfly--14DTE--50 Delta & -40/40--v2.2",15,15,0.981,0.967,33.05,31.91,-16.53,-1.71,73.02,-50.79
"2022-10-10","10:41:00",3613.04,"6 Oct 24 3620 C STO 82.65 | 3 Oct 24 3580 C BTO 105.35 | 3 Oct 24 3660 C BTO 62.85",-300,3645.79,"2022-10-13","11:39:00",3,-405,"Profit Target",285,31.666666666666664,3,108755,900,"SPX","*SPX Butterfly--14DTE--50 Delta & -40/40--v2.2",15,15,0.983,0.972,33.28,31.79,7.85,-34.47,68.33,-23.33
"2022-10-07","10:41:00",3672.88,"6 Oct 21 3680 C STO 80.80 | 3 Oct 21 3640 C BTO 103.60 | 3 Oct 21 3720 C BTO 60.90",-300,3642.77,"2022-10-07","15:51:00",0,-405,"Profit Target",285,31.666666666666664,3,107240,900,"SPX","*SPX Butterfly--14DTE--50 Delta & -40/40--v2.2",15,15,0.982,0.966,31.27,31.28,-37.78,-33.86,51.67,-5
"2022-10-06","10:41:00",3755.38,"6 Oct 20 3765 C STO 78.15 | 3 Oct 20 3725 C BTO 100.80 | 3 Oct 20 3805 C BTO 58.45",-305,3633.13,"2022-10-10","10:27:00",4,-415,"Profit Target",300,32.78688524590164,3,107540,915,"SPX","*SPX Butterfly--14DTE--50 Delta & -40/40--v2.2",15,15,0.981,0.885,29.67,32.59,-11.31,-16.59,91.8,-27.87
"2022-10-05","10:41:00",3728.38,"6 Oct 19 3735 C STO 77.80 | 3 Oct 19 3695 C BTO 100.65 | 3 Oct 19 3775 C BTO 58.05",-320,3785.42,"2022-10-06","09:48:00",1,-435,"Profit Target",315,32.8125,3,106955,960,"SPX","*SPX Butterfly--14DTE--50 Delta & -40/40--v2.2",15,15,0.98,0.977,29.91,29.06,-37.68,-24.87,57.81,-39.06
"2022-10-04","10:41:00",3781.17,"6 Oct 18 3790 C STO 74.45 | 3 Oct 18 3750 C BTO 97.30 | 3 Oct 18 3830 C BTO 54.75",-325,3685.95,"2022-10-17","10:22:00",13,-300,"Above Delta",-105,-10.76923076923077,3,108935,975,"SPX","*SPX Butterfly--14DTE--50 Delta & -40/40--v2.2",15,15,0.979,0.532,28.91,31.12,48.03,54.71,40,-93.85
"2022-10-03","10:41:00",3654.49,"6 Oct 17 3660 C STO 77.55 | 3 Oct 17 3620 C BTO 100.65 | 3 Oct 17 3700 C BTO 57.55",-320,3562.09,"2022-10-13","11:07:00",10,-435,"Profit Target",315,32.8125,3,107855,960,"SPX","*SPX Butterfly--14DTE--50 Delta & -40/40--v2.2",15,15,0.98,0.796,30.13,32.54,24.16,44.71,46.88,-100
"2022-09-30","10:41:00",3653.8,"6 Oct 14 3660 C STO 80.90 | 3 Oct 14 3620 C BTO 103.85 | 3 Oct 14 3700 C BTO 60.95",-310,3734.72,"2022-10-05","11:18:00",5,-420,"Profit Target",300,32.25806451612903,3,106640,930,"SPX","*SPX Butterfly--14DTE--50 Delta & -40/40--v2.2",15,15,0.982,0.98,30.42,29.8,-6.99,20.32,50,-100
"2022-09-29","10:41:00",3629.24,"6 Oct 13 3640 C STO 86.70 | 3 Oct 13 3600 C BTO 109.40 | 3 Oct 13 3680 C BTO 66.75",-285,3606.28,"2022-09-30","15:47:00",1,-385,"Profit Target",270,31.57894736842105,3,106055,855,"SPX","*SPX Butterfly--14DTE--50 Delta & -40/40--v2.2",15,15,0.984,0.967,33.06,31.54,-32.03,-57.77,52.63,-100
"2022-09-28","10:41:00",3677.97,"6 Oct 12 3685 C STO 83.45 | 3 Oct 12 3645 C BTO 106.70 | 3 Oct 12 3725 C BTO 63.05",-295,3738.24,"2022-10-05","10:03:00",7,-400,"Profit Target",285,32.20338983050847,3,106340,885,"SPX","*SPX Butterfly--14DTE--50 Delta & -40/40--v2.2",15,15,0.983,0.977,32.11,29.93,4.65,26.03,44.07,-72.88
"2022-09-27","10:41:00",3690.56,"6 Oct 11 3700 C STO 80.85 | 3 Oct 11 3660 C BTO 103.65 | 3 Oct 11 3740 C BTO 61.00",-305,3634.69,"2022-09-29","15:43:00",2,-415,"Profit Target",300,32.78688524590164,3,105785,915,"SPX","*SPX Butterfly--14DTE--50 Delta & -40/40--v2.2",15,15,0.982,0.949,31.19,32.12,31.4,4.12,63.93,-100
"2022-09-26","10:41:00",3704.34,"6 Oct 10 3710 C STO 79.15 | 3 Oct 10 3670 C BTO 102.05 | 3 Oct 10 3750 C BTO 59.30",-315,3717.15,"2022-09-27","09:41:00",1,-430,"Profit Target",315,33.33333333333333,3,105640,945,"SPX","*SPX Butterfly--14DTE--50 Delta & -40/40--v2.2",15,15,0.981,0.969,30.2,30.48,-10.51,21.62,73.02,-41.27
"2022-09-23","10:41:00",3692.9,"6 Oct 7 3700 C STO 79.45 | 3 Oct 7 3660 C BTO 101.65 | 3 Oct 7 3740 C BTO 60.25",-310,3670.42,"2022-09-28","10:01:00",5,-420,"Profit Target",300,32.25806451612903,3,105200,930,"SPX","*SPX Butterfly--14DTE--50 Delta & -40/40--v2.2",15,15,0.981,0.956,29.13,32.28,-30.85,-34.24,80.65,-25.81
"2022-09-22","10:41:00",3770.98,"6 Oct 6 3775 C STO 77.55 | 3 Oct 6 3735 C BTO 100.25 | 3 Oct 6 3815 C BTO 58.00",-325,3679.9,"2022-09-23","14:07:00",1,-440,"Profit Target",315,32.30769230769231,3,105325,975,"SPX","*SPX Butterfly--14DTE--50 Delta & -40/40--v2.2",15,15,0.98,0.934,27.66,30.56,-7.57,-11.38,61.54,-30.77
"2022-09-21","10:41:00",3878.27,"6 Oct 5 3885 C STO 77.35 | 3 Oct 5 3845 C BTO 100.45 | 3 Oct 5 3925 C BTO 57.10",-295,3699.36,"2022-09-28","13:48:00",7,-400,"Profit Target",285,32.20338983050847,3,105485,885,"SPX","*SPX Butterfly--14DTE--50 Delta & -40/40--v2.2",15,15,0.982,0.695,26.33,31.82,15.47,6.87,61.02,-55.93
"2022-09-20","10:41:00",3849.42,"6 Oct 4 3855 C STO 78.55 | 3 Oct 4 3815 C BTO 101.45 | 3 Oct 4 3895 C BTO 58.50",-295,3825.01,"2022-09-21","14:05:00",1,-400,"Profit Target",285,32.20338983050847,3,104725,885,"SPX","*SPX Butterfly--14DTE--50 Delta & -40/40--v2.2",15,15,0.982,0.961,26.87,30.18,-24.66,-25.81,81.36,-25.42
"2022-09-19","10:41:00",3882.12,"6 Oct 3 3890 C STO 74.50 | 3 Oct 3 3850 C BTO 97.70 | 3 Oct 3 3930 C BTO 54.10",-290,3811.8,"2022-09-21","15:40:00",2,-395,"Profit Target",285,32.758620689655174,3,105010,870,"SPX","*SPX Butterfly--14DTE--50 Delta & -40/40--v2.2",15,15,0.982,0.947,26.49,27.8,-23.42,32.21,50,-100
"2022-09-16","10:41:00",3871.01,"6 Sep 30 3880 C STO 76.30 | 3 Sep 30 3840 C BTO 99.70 | 3 Sep 30 3920 C BTO 55.80",-300,3825.01,"2022-09-21","14:05:00",5,-405,"Profit Target",285,31.666666666666664,3,104440,900,"SPX","*SPX Butterfly--14DTE--50 Delta & -40/40--v2.2",15,15,0.981,0.936,27.22,30.18,-20.4,-9.94,106.67,-100
"2022-09-15","10:41:00",3931.89,"6 Sep 29 3940 C STO 71.75 | 3 Sep 29 3900 C BTO 95.15 | 3 Sep 29 3980 C BTO 51.65",-340,3851.03,"2022-09-20","10:35:00",5,-460,"Profit Target",330,32.35294117647059,3,104155,1020,"SPX","*SPX Butterfly--14DTE--50 Delta & -40/40--v2.2",15,15,0.978,0.916,26.01,26.85,-13.6,-0.52,70.59,-29.41
"2022-09-13","10:41:00",3991.14,"4 Sep 27 3995 C STO 73.10 | 2 Sep 27 3955 C BTO 96.15 | 2 Sep 27 4035 C BTO 53.60",-365,3647.29,"2022-09-27","16:00:00",14,0,"Expired",-740,-101.36986301369863,2,104900,730,"SPX","*SPX Butterfly--14DTE--50 Delta & -40/40--v2.2",10,0,0.976,1,26.02,32.69,-73.29,-45.98,31.51,-100
"2022-09-07","10:41:00",3926.73,"6 Sep 21 3930 C STO 74.40 | 3 Sep 21 3890 C BTO 97.95 | 3 Sep 21 3970 C BTO 54.20",-345,3979.06,"2022-09-07","15:04:00",0,-470,"Profit Target",345,33.33333333333333,3,104785,1035,"SPX","*SPX Butterfly--14DTE--50 Delta & -40/40--v2.2",15,15,0.978,0.976,25.99,24.67,1.24,17.3,46.38,-21.74
"2022-09-06","10:41:00",3922.45,"4 Sep 20 3925 C STO 73.35 | 2 Sep 20 3885 C BTO 97.10 | 2 Sep 20 3965 C BTO 53.05",-355,3966.91,"2022-09-08","12:32:00",2,-480,"Profit Target",230,32.3943661971831,2,104195,710,"SPX","*SPX Butterfly--14DTE--50 Delta & -40/40--v2.2",10,10,0.977,0.967,26.46,24.86,6.63,-8.44,67.61,-29.58
"2022-09-02","10:41:00",4015.72,"4 Sep 16 4020 C STO 63.05 | 2 Sep 16 3980 C BTO 86.80 | 2 Sep 16 4060 C BTO 43.45",-425,4030.32,"2022-09-13","09:33:00",11,-575,"Profit Target",280,32.94117647058823,2,103825,850,"SPX","*SPX Butterfly--14DTE--50 Delta & -40/40--v2.2",10,10,0.968,0.934,23.28,24.25,27.81,21.06,47.06,-41.18
"2022-09-01","10:41:00",3915.04,"4 Sep 15 3920 C STO 72.55 | 2 Sep 15 3880 C BTO 95.95 | 2 Sep 15 3960 C BTO 52.60",-355,3935.63,"2022-09-06","12:05:00",5,-480,"Profit Target",230,32.3943661971831,2,104915,710,"SPX","*SPX Butterfly--14DTE--50 Delta & -40/40--v2.2",10,10,0.977,0.965,26.93,25.93,-18.27,-21.69,46.48,-73.24
"2022-08-31","10:41:00",3983.26,"6 Sep 14 3990 C STO 69.75 | 3 Sep 14 3950 C BTO 92.90 | 3 Sep 14 4030 C BTO 50.05",-355,3913.34,"2022-09-06","15:28:00",6,-480,"Profit Target",345,32.3943661971831,3,105260,1065,"SPX","*SPX Butterfly--14DTE--50 Delta & -40/40--v2.2",15,15,0.976,0.907,25.95,26.53,14.51,-17.41,46.48,-18.31
"2022-08-30","10:41:00",3985.54,"6 Sep 13 3990 C STO 73.15 | 3 Sep 13 3950 C BTO 96.65 | 3 Sep 13 4030 C BTO 53.10",-355,3990.76,"2022-09-02","09:34:00",3,-480,"Profit Target",345,32.3943661971831,3,105585,1065,"SPX","*SPX Butterfly--14DTE--50 Delta & -40/40--v2.2",15,15,0.977,0.958,26.97,24.01,10.64,-55.71,42.25,-57.75
"2022-08-29","10:41:00",4028.27,"4 Sep 12 4035 C STO 68.00 | 2 Sep 12 3995 C BTO 91.65 | 2 Sep 12 4075 C BTO 47.90",-365,3995.39,"2022-09-02","09:32:00",4,-520,"Profit Target",290,39.726027397260275,2,105240,730,"SPX","*SPX Butterfly--14DTE--50 Delta & -40/40--v2.2",10,10,0.975,0.919,26.72,23.98,-23.08,-6.31,49.32,-27.4
"2022-08-26","10:41:00",4133.09,"4 Sep 9 4135 C STO 63.25 | 2 Sep 9 4095 C BTO 87.20 | 2 Sep 9 4175 C BTO 43.25",-405,4049.85,"2022-09-09","10:02:00",14,-90,"Above Delta",-650,-80.24691358024691,2,103545,810,"SPX","*SPX Butterfly--14DTE--50 Delta & -40/40--v2.2",10,10,0.97,0.08,23.33,22.86,-0.38,-65.65,17.28,-98.77
"2022-08-24","10:41:00",4132.95,"4 Sep 7 4135 C STO 62.35 | 2 Sep 7 4095 C BTO 86.35 | 2 Sep 7 4175 C BTO 42.30",-405,3979.87,"2022-09-07","16:00:00",14,0,"Expired",-820,-101.23456790123457,2,103965,810,"SPX","*SPX Butterfly--14DTE--50 Delta & -40/40--v2.2",10,0,0.969,1,23.57,24.71,-2.18,6.4,27.16,-100
"2022-08-23","10:41:00",4142.09,"4 Sep 6 4145 C STO 61.40 | 2 Sep 6 4105 C BTO 85.25 | 2 Sep 6 4185 C BTO 41.50",-405,3908.19,"2022-09-06","16:00:00",14,0,"Expired",-820,-101.23456790123457,2,104440,810,"SPX","*SPX Butterfly--14DTE--50 Delta & -40/40--v2.2",10,0,0.969,1,23.44,26.68,-4.9,9,34.57,-100
"2022-08-19","10:41:00",4237.87,"4 Sep 2 4240 C STO 59.20 | 2 Sep 2 4200 C BTO 83.40 | 2 Sep 2 4280 C BTO 39.35",-445,3924.26,"2022-09-02","16:00:00",14,0,"Expired",-900,-101.12359550561798,2,104685,890,"SPX","*SPX Butterfly--14DTE--50 Delta & -40/40--v2.2",10,0,0.965,1,20.75,25.59,-17.43,-28.44,30.34,-100
"2022-08-18","10:41:00",4276.32,"4 Sep 1 4280 C STO 56.10 | 2 Sep 1 4240 C BTO 80.05 | 2 Sep 1 4320 C BTO 36.80",-475,3966.85,"2022-09-01","16:00:00",14,0,"Expired",-960,-101.05263157894737,2,104950,950,"SPX","*SPX Butterfly--14DTE--50 Delta & -40/40--v2.2",10,0,0.96,1,19.8,25.33,-0.91,3.19,15.79,-100
"2022-08-17","10:41:00",4268.66,"4 Aug 31 4270 C STO 58.55 | 2 Aug 31 4230 C BTO 82.50 | 2 Aug 31 4310 C BTO 39.05",-455,3955,"2022-08-31","16:00:00",14,0,"Expired",-920,-101.0989010989011,2,105910,910,"SPX","*SPX Butterfly--14DTE--50 Delta & -40/40--v2.2",10,0,0.963,1,20.21,25.93,-24.8,-11.74,28.57,-100
"2022-08-16","10:41:00",4280.01,"4 Aug 30 4280 C STO 57.95 | 2 Aug 30 4240 C BTO 81.95 | 2 Aug 30 4320 C BTO 38.50",-465,4289.23,"2022-08-17","14:56:00",1,-630,"Profit Target",310,33.33333333333333,2,109060,930,"SPX","*SPX Butterfly--14DTE--50 Delta & -40/40--v2.2",10,10,0.962,0.941,20.33,19.6,-6.68,-10.45,56.99,-16.13
